,country,hazard_type,landslide_type,trigger,fatalities,injuries,latitude,longitude,distance,population,year,month,day,day_of_week,is_weekend,season,total_casualties,affected_area,population_density
171,26,1,5,13,10.0,0.0,29.9932,102.9955,0.94847,0.0,2007.0,8.0,11.0,5.0,1,2.0,0.0,2.8261621141750455,0.0
172,53,1,5,13,0.0,0.0,30.0702,78.3027,2.00924,13058.0,2007.0,8.0,11.0,5.0,1,2.0,0.0,12.682752100476792,1029.5872612308729
173,61,1,5,13,0.0,0.0,18.1258,-76.5082,7.79027,14400.0,2007.0,8.0,11.0,5.0,1,2.0,0.0,190.65793840238703,75.52793301272638
174,65,1,6,13,18.0,0.0,0.5,34.85,14.87649,22507.0,2007.0,8.0,11.0,5.0,1,2.0,0.0,695.265727914956,32.37179555433664
175,65,1,5,13,0.0,0.0,0.2833,34.75,0.27391,63426.0,2007.0,8.0,11.0,5.0,1,2.0,0.0,0.2357032921581327,269092.55029602075
176,53,1,5,13,11.0,0.0,32.7334,77.59139999999998,56.12845,14182.0,2007.0,8.0,12.0,6.0,1,2.0,0.0,9897.282604610878,1.4329185662934376
177,53,1,5,13,2.0,0.0,32.0985,76.26649999999998,1.0057,9158.0,2007.0,8.0,12.0,6.0,1,2.0,0.0,3.177508880186032,2882.131992488352
178,77,1,5,13,0.0,0.0,29.57990613,80.50476155,22.39321,47571.0,2007.0,8.0,12.0,6.0,1,2.0,0.0,1575.3700273530358,30.19671516788321
179,129,1,5,13,0.0,0.0,1.0439,34.2583,8.87625,0.0,2007.0,8.0,12.0,6.0,1,2.0,0.0,247.5192178511486,0.0
180,53,1,5,13,0.0,0.0,17.3895,78.49899999999998,3.66644,53622.0,2007.0,8.0,13.0,0.0,0,2.0,0.0,42.231746034548856,1269.7083363811912
181,84,1,5,13,0.0,0.0,35.273,72.983,28.06031,0.0,2007.0,8.0,13.0,0.0,0,2.0,0.0,2473.6303566816327,0.0
182,53,1,0,4,52.0,0.0,26.2208,73.6106,10.50149,41710.0,2007.0,8.0,14.0,1.0,0,2.0,0.0,346.4588974670554,120.38946121730409
183,89,1,0,0,1.0,0.0,10.15,123.619,1.69996,5027.0,2007.0,8.0,14.0,1.0,0,2.0,0.0,9.078775517300162,553.709031622243
184,133,1,6,13,0.0,0.0,39.9425,-107.8818,10.87949,2475.0,2007.0,8.0,14.0,1.0,0,2.0,0.0,371.84928209159546,6.655922491173044
185,34,1,6,15,2.0,0.0,15.3379,-61.361,3.39516,702.0,2007.0,8.0,17.0,4.0,0,2.0,0.0,36.21348857177593,19.385042084764095
186,133,1,5,13,0.0,0.0,43.596,-91.2256,22.31062,2868.0,2007.0,8.0,18.0,5.0,1,2.0,0.0,1563.7709866698688,1.8340281437933277
187,133,1,5,13,0.0,0.0,44.4659,-109.8662,64.74594,9520.0,2007.0,8.0,18.0,5.0,1,2.0,0.0,13169.67184633134,0.7228729850738063
188,133,1,6,13,0.0,0.0,44.0304,-92.4671,0.9999,106769.0,2007.0,8.0,18.0,5.0,1,2.0,0.0,3.1409643664750018,33992.42638330955
189,26,1,5,15,15.0,0.0,25.0045,118.698,5.22264,66188.0,2007.0,8.0,19.0,6.0,1,2.0,0.0,85.68998247780146,772.412341397624
190,77,1,5,13,11.0,0.0,27.4211,85.0249,1.08287,84775.0,2007.0,8.0,19.0,6.0,1,2.0,0.0,3.6838549093097965,23012.57842315059
191,118,1,5,15,0.0,0.0,23.4715,120.6976,25.42251,0.0,2007.0,8.0,19.0,6.0,1,2.0,0.0,2030.4239445674236,0.0
192,133,1,0,13,0.0,0.0,43.6796,-91.2194,13.62525,51320.0,2007.0,8.0,19.0,6.0,1,2.0,0.0,583.2286260041197,87.9929374379465
193,133,1,6,13,0.0,0.0,43.689,-91.2806,12.91337,51320.0,2007.0,8.0,19.0,6.0,1,2.0,0.0,523.8766748847265,97.96198697201477
194,26,1,5,15,1.0,0.0,26.8629,116.0617,1.36239,0.0,2007.0,8.0,20.0,0.0,0,2.0,0.0,5.831130582693534,0.0
195,123,1,0,13,1.0,0.0,8.8427,98.3834,5.32881,0.0,2007.0,8.0,20.0,0.0,0,2.0,0.0,89.20934362592858,0.0
196,133,1,6,13,0.0,0.0,39.958,-80.79349999999998,3.492,1526.0,2007.0,8.0,20.0,0.0,0,2.0,0.0,38.30878187980377,39.83420837519506
197,48,1,5,15,0.0,0.0,15.6046,-90.0853,13.39817,2006.0,2007.0,8.0,21.0,1.0,0,2.0,0.0,563.9503111293602,3.5570509678109907
198,48,1,5,15,0.0,0.0,15.5163,-88.9286,12.55184,18994.0,2007.0,8.0,21.0,1.0,0,2.0,0.0,494.95379887331586,38.37529895363333
199,26,1,5,13,2.0,0.0,34.638,105.6122,10.11612,0.0,2007.0,8.0,22.0,2.0,0,2.0,0.0,321.4976609156014,0.0
200,73,1,6,15,6.0,0.0,19.9333,-97.85,1.68294,1414.0,2007.0,8.0,23.0,3.0,0,2.0,0.0,8.897892169031316,158.9140408917697
201,81,1,5,13,0.0,0.0,39.9378,124.6807,8.62003,9437.0,2007.0,8.0,23.0,3.0,0,2.0,0.0,233.43578200394526,40.42653580778163
202,123,1,6,13,0.0,0.0,17.1167,100.8333,1.8389,12345.0,2007.0,8.0,23.0,3.0,0,2.0,0.0,10.623462722258983,1162.050484173483
203,77,1,5,13,6.0,0.0,27.9167,83.08329999999998,27.32112,0.0,2007.0,8.0,24.0,4.0,0,2.0,0.0,2345.0217239668355,0.0
204,77,1,5,13,3.0,0.0,28.0877,83.0971,20.91766,0.0,2007.0,8.0,24.0,4.0,0,2.0,0.0,1374.5991527984197,0.0
205,77,1,5,13,0.0,0.0,28.6167,82.61669999999998,46.86649,5427.0,2007.0,8.0,24.0,4.0,0,2.0,0.0,6900.407371110898,0.7864753061856269
206,26,1,5,2,17.0,0.0,28.7,104.5167,3.1734,0.0,2007.0,8.0,25.0,5.0,1,2.0,0.0,31.637306904710332,0.0
207,26,1,5,2,14.0,0.0,27.32,103.72,0.49524,109400.0,2007.0,8.0,25.0,5.0,1,2.0,0.0,0.7705153633160688,141982.8925009035
208,72,1,5,13,0.0,0.0,4.8525,100.7943,6.76828,217647.0,2007.0,8.0,25.0,5.0,1,2.0,0.0,143.9151473038124,1512.328646966784
209,77,1,5,13,0.0,0.0,27.0713,88.4308,3.41647,43000.0,2007.0,8.0,25.0,5.0,1,2.0,0.0,36.669509077580095,1172.6363696068786
210,53,1,6,2,1.0,0.0,24.9667,93.55,43.53546,223523.0,2007.0,8.0,26.0,6.0,1,2.0,0.0,5954.374525198509,37.53929133178738
211,53,1,0,13,0.0,0.0,25.5576,91.8506,3.50078,132842.0,2007.0,8.0,26.0,6.0,1,2.0,0.0,38.50166501370853,3450.2923432714288
212,53,1,5,13,0.0,0.0,25.2946,92.8339,23.42741,39982.0,2007.0,8.0,26.0,6.0,1,2.0,0.0,1724.2428310605476,23.18814918627666
213,118,1,0,13,2.0,0.0,22.9798,121.1571,24.38481,0.0,2007.0,8.0,26.0,6.0,1,2.0,0.0,1868.0505524505445,0.0
214,53,1,5,13,1.0,0.0,25.7428,93.9136,21.1995,92113.0,2007.0,8.0,28.0,1.0,0,2.0,0.0,1411.8908012505387,65.2408811775059
215,77,1,5,13,5.0,0.0,28.3323,83.74379999999998,11.68566,2860.0,2007.0,8.0,28.0,1.0,0,2.0,0.0,428.9990841087291,6.666680899661636
216,26,1,6,13,1.0,0.0,33.5667,107.9833,4.82551,0.0,2007.0,8.0,29.0,2.0,0,2.0,0.0,73.15370263635178,0.0
217,53,1,5,13,0.0,0.0,27.0096,88.2548,2.88137,123797.0,2007.0,8.0,29.0,2.0,0,2.0,0.0,26.08242293833844,4746.376526930377
218,53,1,5,13,2.0,0.0,28.0667,83.25,36.03051,0.0,2007.0,8.0,31.0,4.0,0,2.0,0.0,4078.408202849617,0.0
219,53,1,5,13,0.0,0.0,25.1333,93.9667,36.09995,223523.0,2007.0,8.0,31.0,4.0,0,2.0,0.0,4094.143620943129,54.59578869109363
220,53,1,5,13,0.0,0.0,22.6461,88.3403,0.28925,296973.0,2007.0,8.0,31.0,4.0,0,2.0,0.0,0.2628431165084577,1129848.8769457429
221,53,1,5,13,1.0,0.0,17.2634,73.5446,4.76264,10000.0,2007.0,9.0,1.0,5.0,1,3.0,0.0,71.2599286234644,140.33132214936305
222,54,1,5,13,0.0,0.0,-1.2654,116.831,0.33411,433866.0,2007.0,9.0,1.0,5.0,1,3.0,0.0,0.3506943923053199,1237162.6393793877
223,126,1,5,15,0.0,0.0,11.2415,-60.6742,9.11607,17000.0,2007.0,9.0,1.0,5.0,1,3.0,0.0,261.0749331138175,65.11540498064105
224,73,1,0,15,3.0,0.0,24.9531,-107.622,10.88351,3191.0,2007.0,9.0,2.0,6.0,1,3.0,0.0,372.1241314248941,8.575095594530238
225,77,1,0,13,2.0,0.0,29.184,81.60179999999998,32.91524,0.0,2007.0,9.0,2.0,6.0,1,3.0,0.0,3403.6423978111757,0.0
226,77,1,5,13,0.0,0.0,27.3258,86.087,0.07146,0.0,2007.0,9.0,3.0,0.0,0,3.0,0.0,0.01604264215988413,0.0
227,133,1,6,13,0.0,0.0,35.7297,-106.713,12.89915,1788.0,2007.0,9.0,3.0,0.0,0,3.0,0.0,522.7235406267849,3.420546160702947
228,79,1,0,15,0.0,0.0,13.667,-84.24349999999998,54.90196,6315.0,2007.0,9.0,4.0,1.0,0,3.0,0.0,9469.46778178671,0.6668801399954157
229,38,1,6,15,0.0,0.0,13.8703,-89.8486,0.00273,7797.0,2007.0,9.0,5.0,2.0,0,3.0,0.0,2.3413975887939365e-05,333006236.8440495
230,53,1,5,13,15.0,0.0,27.06826195,88.28121204,0.79891,123797.0,2007.0,9.0,5.0,2.0,0,3.0,0.0,2.0051440932358386,61739.702606719045
231,77,1,5,13,1.0,0.0,27.9167,84.25,31.54629,107157.0,2007.0,9.0,5.0,2.0,0,3.0,0.0,3126.4137746243114,34.27473384033328
232,77,1,5,13,0.0,0.0,27.7667,85.7,18.57097,4000.0,2007.0,9.0,5.0,2.0,0,3.0,0.0,1083.475385812451,3.691823600589297
233,77,1,5,13,0.0,0.0,33.1662,75.30979999999998,5.31733,4209.0,2007.0,9.0,5.0,2.0,0,3.0,0.0,88.82538543768233,47.38510257242767
234,133,1,5,13,0.0,0.0,43.2046,-110.8317,9.42463,1176.0,2007.0,9.0,5.0,2.0,0,3.0,0.0,279.04772830591145,4.214332820910075
235,133,1,6,13,0.0,0.0,43.6846,-114.4194,4.51471,2689.0,2007.0,9.0,5.0,2.0,0,3.0,0.0,64.03384647730098,41.993416730841076
236,53,1,5,13,0.0,0.0,29.5833,80.2167,0.70042,47571.0,2007.0,9.0,6.0,3.0,0,3.0,0.0,1.5412282109162538,30865.643168910876
237,133,1,6,13,0.0,0.0,40.4613,-106.8295,2.63588,12088.0,2007.0,9.0,6.0,3.0,0,3.0,0.0,21.827356535160625,553.8004558879143
238,13,1,5,13,2.0,0.0,27.0667,89.58329999999998,5.89082,2855.0,2007.0,9.0,7.0,4.0,0,3.0,0.0,109.01879513840596,26.188144864153053
239,53,1,5,13,8.0,0.0,15.5063,73.8362,1.58349,65586.0,2007.0,9.0,7.0,4.0,0,3.0,0.0,7.87735690575509,8325.88910019854
240,53,1,5,13,0.0,0.0,27.201,88.48829999999998,3.70067,6133.0,2007.0,9.0,7.0,4.0,0,3.0,0.0,43.02398085428171,142.54840854387487
241,53,1,5,13,0.0,0.0,26.8833,88.28329999999998,0.6035,46427.0,2007.0,9.0,7.0,4.0,0,3.0,0.0,1.1442065289474093,40575.71673071087
242,62,1,5,15,1.0,0.0,37.03,138.85,0.36992,20178.0,2007.0,9.0,7.0,4.0,0,3.0,0.0,0.4298980720975432,46936.70734913564
243,65,1,6,13,0.0,0.0,1.4833,35.4667,35.10224,1073.0,2007.0,9.0,7.0,4.0,0,3.0,0.0,3870.9675900740085,0.27719167754114044
244,77,1,5,13,9.0,0.0,27.5964,85.1114,18.64547,44632.0,2007.0,9.0,7.0,4.0,0,3.0,0.0,1092.1858434524602,40.864840235353874
245,26,1,5,13,0.0,0.0,23.9,99.0333,24.38142,0.0,2007.0,9.0,8.0,5.0,1,3.0,0.0,1867.5311921451446,0.0
246,53,1,5,13,0.0,0.0,25.0604,93.9877,28.2961,223523.0,2007.0,9.0,8.0,5.0,1,3.0,0.0,2515.3767129548,88.86263391435658
247,77,1,5,13,6.0,0.0,28.2333,83.9533,4.0107,200000.0,2007.0,9.0,8.0,5.0,1,3.0,0.0,50.53476246952689,3957.6717140127566
248,29,1,5,13,0.0,0.0,10.0,-84.11669999999998,0.26208,21947.0,2007.0,9.0,9.0,6.0,1,3.0,0.0,0.21578320178324917,101708.56590609596
249,34,1,5,13,0.0,0.0,15.3055,-61.3642,2.59849,16571.0,2007.0,9.0,9.0,6.0,1,3.0,0.0,21.212505715896423,781.1901253882454
250,53,1,5,13,1.0,0.0,27.1667,88.35,1.61449,1147.0,2007.0,9.0,9.0,6.0,1,3.0,0.0,8.188806170459229,140.06925748685492
251,53,1,5,13,0.0,0.0,25.4993,94.1192,19.44563,92113.0,2007.0,9.0,9.0,6.0,1,3.0,0.0,1187.938366069372,77.54021810473363
252,10,1,6,13,2.0,0.0,23.8917,90.9733,0.68998,31671.0,2007.0,9.0,10.0,0.0,0,3.0,0.0,1.4956255556734985,21175.75477355237
253,13,1,5,13,0.0,0.0,27.0971,90.4032,28.525,852.0,2007.0,9.0,10.0,0.0,0,3.0,0.0,2556.237365905083,0.33330238082109154
254,53,1,5,13,0.0,0.0,24.2451,94.0691,29.41705,30418.0,2007.0,9.0,10.0,0.0,0,3.0,0.0,2718.617511624642,11.188775129246574
255,53,1,5,13,0.0,0.0,27.3425,88.62359999999998,2.17536,30700.0,2007.0,9.0,10.0,0.0,0,3.0,0.0,14.866616888134143,2065.0293359280245
256,77,1,5,13,3.0,0.0,27.2667,85.9667,13.63939,0.0,2007.0,9.0,10.0,0.0,0,3.0,0.0,584.4397791172764,0.0
257,53,1,5,13,3.0,0.0,24.4279,94.0564,10.89373,30418.0,2007.0,9.0,11.0,1.0,0,3.0,0.0,372.8233349446725,81.58824072670792
258,53,1,5,13,0.0,0.0,25.52,91.27,0.4599,25758.0,2007.0,9.0,11.0,1.0,0,3.0,0.0,0.6644720103913964,38764.61250012273
259,73,1,5,15,0.0,0.0,19.2444,-103.7244,0.36051,127235.0,2011.0,7.0,22.0,4.0,0,2.0,0.0,0.4083048178558845,311617.67982103245
260,53,1,2,13,0.0,0.0,27.2084,88.49089999999998,2.84126,6133.0,2007.0,9.0,11.0,1.0,0,3.0,0.0,25.361318444689545,241.82496715915812
261,77,1,5,13,0.0,0.0,29.8496,80.5544,2.64868,18317.0,2007.0,9.0,11.0,1.0,0,3.0,0.0,22.039861301540853,831.0850848557482
262,89,1,5,13,1.0,0.0,11.0333,122.2,14.70039,2828.0,2007.0,9.0,11.0,1.0,0,3.0,0.0,678.9027784934208,4.165544890353408
263,77,1,5,13,2.0,0.0,27.3667,87.2167,1.54548,22903.0,2007.0,9.0,12.0,2.0,0,3.0,0.0,7.503720537981928,3052.219213664852
264,53,1,5,13,0.0,0.0,26.1833,91.8,5.28094,2000.0,2007.0,9.0,13.0,3.0,0,3.0,0.0,87.61376411506556,22.827463472215907
265,77,1,5,13,0.0,0.0,29.5333,80.4333,22.39321,47571.0,2007.0,9.0,15.0,5.0,1,3.0,0.0,1575.3700273530358,30.19671516788321
266,123,1,6,13,0.0,0.0,8.5695,98.2559,18.8488,0.0,2007.0,9.0,15.0,5.0,1,3.0,0.0,1116.1364345274044,0.0
267,89,1,5,13,0.0,0.0,9.9242,123.1706,0.07989,0.0,2007.0,9.0,17.0,0.0,0,3.0,0.0,0.020050938965542605,0.0
268,133,1,6,13,0.0,0.0,39.5542,-107.5798,4.25758,4518.0,2007.0,9.0,17.0,0.0,0,3.0,0.0,56.94761062474056,79.33607662262797
269,53,1,5,13,0.0,0.0,27.2872,88.28159999999998,16.10912,1147.0,2007.0,9.0,18.0,1.0,0,3.0,0.0,815.2550657021181,1.4069216472910533
270,104,1,6,13,0.0,0.0,46.4719,15.0836,4.27253,7933.0,2007.0,9.0,18.0,1.0,0,3.0,0.0,57.34824268184973,138.33030671941987
271,26,1,5,15,5.0,0.0,28.1214,120.9413,5.81399,0.0,2007.0,9.0,19.0,2.0,0,3.0,0.0,106.19362196178413,0.0
272,96,1,5,4,6.0,0.0,-1.67,29.274,4.12025,83623.0,2007.0,9.0,19.0,2.0,0,3.0,0.0,53.33312221631053,1567.9374565928958
273,96,1,5,4,0.0,0.0,-1.783,29.583,31.8401,86685.0,2007.0,9.0,19.0,2.0,0,3.0,0.0,3184.9213989685545,27.217312184869986
274,53,1,5,13,0.0,0.0,27.0875,88.4572,2.26284,43000.0,2007.0,9.0,20.0,3.0,0,3.0,0.0,16.086351972880536,2673.0734272439345
275,89,1,0,13,9.0,0.0,7.364469237,126.0353778,4.78754,2661.0,2007.0,9.0,20.0,3.0,0,3.0,0.0,72.00699772914305,36.95474167676659
276,123,1,0,13,0.0,0.0,18.1578,100.1589,2.30528,38538.0,2007.0,9.0,20.0,3.0,0,3.0,0.0,16.695415722437033,2308.2983161784127
277,48,1,6,13,3.0,0.0,14.6229,-90.5316,2.79113,994938.0,2007.0,9.0,22.0,5.0,1,3.0,0.0,24.47428438462591,40652.38371688585
278,133,1,6,13,0.0,0.0,34.1364,-118.2974,3.96214,191719.0,2007.0,9.0,22.0,5.0,1,3.0,0.0,49.31845996933858,3887.36793726309
279,53,1,5,13,0.0,0.0,21.464,83.9462,2.62739,162887.0,2007.0,9.0,23.0,6.0,1,3.0,0.0,21.686973957554482,7510.821948640724
280,78,1,5,13,0.0,0.0,-44.3025,169.1339,44.18956,4428.0,2007.0,9.0,24.0,0.0,0,3.0,0.0,6134.642050879029,0.7218025050647437
281,72,1,0,13,0.0,0.0,3.1028,101.6899,4.26281,1453975.0,2007.0,9.0,26.0,2.0,0,3.0,0.0,57.08760514465401,25469.188912650647
282,77,1,5,2,0.0,0.0,28.4167,83.6667,2.60613,2860.0,2007.0,9.0,26.0,2.0,0,3.0,0.0,21.33742579700581,134.03678715552144
283,22,1,5,16,0.0,0.0,6.25,10.2667,0.00369,43509.0,2007.0,9.0,27.0,3.0,0,3.0,0.0,4.277623973054399e-05,1017130076.7452168
284,73,1,6,15,1.0,0.0,20.2,-97.9,7.93258,3761.0,2007.0,9.0,28.0,4.0,0,3.0,0.0,197.68731097489982,19.02499447967872
285,53,1,5,13,0.0,0.0,24.1293,92.6921,10.56357,25000.0,2007.0,9.0,29.0,5.0,1,3.0,0.0,350.56721763416743,71.31300002525798
286,77,1,5,13,0.0,0.0,27.8667,83.4833,6.24405,23693.0,2007.0,9.0,29.0,5.0,1,3.0,0.0,122.48491829747445,193.43605996011456
287,89,1,5,13,0.0,0.0,16.8333,121.1167,3.69902,6819.0,2007.0,9.0,29.0,5.0,1,3.0,0.0,42.98562361490602,158.63443231832963
288,89,1,5,13,0.0,0.0,10.6,122.6167,2.75081,2713.0,2007.0,9.0,20.0,3.0,0,3.0,0.0,23.772292299243492,114.12445909081877
289,89,1,5,15,0.0,0.0,14.889,120.864,0.7554,70781.0,2007.0,10.0,2.0,1.0,0,3.0,0.0,1.7926843769801146,39483.246972473135
290,72,1,5,13,0.0,0.0,5.9975,116.5956,8.99304,19294.0,2007.0,10.0,3.0,2.0,0,3.0,0.0,254.07557839690622,75.93803435078566
291,17,1,5,4,0.0,0.0,-22.8279,-43.0221,3.26492,0.0,2010.0,4.0,6.0,1.0,0,1.0,0.0,33.48844339771821,0.0
292,26,1,0,13,0.0,0.0,32.4879,105.8453,5.50353,213365.0,2007.0,10.0,5.0,4.0,0,3.0,0.0,95.15520496090201,2242.2840672527454
293,118,1,6,15,1.0,0.0,25.15,121.55,11.47232,7871900.0,2007.0,10.0,5.0,4.0,0,3.0,0.0,413.47797192326783,19038.257258021105
294,118,1,5,15,0.0,0.0,25.1167,121.4833,9.07195,7871900.0,2007.0,10.0,5.0,4.0,0,3.0,0.0,258.55394499114044,30445.87078441111
295,137,1,0,15,0.0,0.0,20.04,105.35,6.03262,0.0,2007.0,10.0,5.0,4.0,0,3.0,0.0,114.33042341445571,0.0
296,137,1,5,15,0.0,0.0,21.3167,103.9,2.18698,19054.0,2007.0,10.0,5.0,4.0,0,3.0,0.0,15.025865447479024,1268.0800361616973
297,26,1,5,15,0.0,0.0,28.1292,120.4216,2.54766,0.0,2007.0,10.0,8.0,0.0,0,3.0,0.0,20.390731665344425,0.0
298,50,1,5,4,0.0,0.0,19.699,-72.754,8.70343,7294.0,2007.0,10.0,8.0,0.0,0,3.0,0.0,237.97468144348645,30.650319419514208
299,26,1,5,4,0.0,0.0,32.4167,104.95,12.54759,0.0,2007.0,10.0,9.0,1.0,0,3.0,0.0,494.61867708750236,0.0
300,29,1,0,13,4.0,0.0,9.7789,-84.125,4.57763,3072.0,2007.0,10.0,9.0,1.0,0,3.0,0.0,65.8311203215374,46.66485979572431
301,26,1,5,13,6.0,0.0,32.4792,117.7081,6.13021,0.0,2007.0,10.0,10.0,2.0,0,3.0,0.0,118.05940146766845,0.0
302,29,1,6,13,14.0,0.0,9.9869,-84.40699999999998,3.08459,7014.0,2007.0,10.0,11.0,3.0,0,3.0,0.0,29.891297383727057,234.65023648717403
303,29,1,5,13,10.0,0.0,10.0214,-83.94509999999998,9.56251,26669.0,2007.0,10.0,11.0,3.0,0,3.0,0.0,287.2722509388289,92.83528051471576
304,50,1,0,13,23.0,0.0,18.7335,-72.4133,0.51272,3951.0,2007.0,10.0,12.0,4.0,0,3.0,0.0,0.825867526615913,4784.0602429177425
305,61,1,0,13,0.0,0.0,18.1257,-77.74049999999998,4.57363,1371.0,2007.0,10.0,12.0,4.0,0,3.0,0.0,65.71612219678903,20.862460446075875
306,80,1,5,16,0.0,0.0,9.93670355,11.90682343,37.34675,14305.0,2007.0,10.0,12.0,4.0,0,3.0,0.0,4381.829770619064,3.264617921927851
307,133,1,6,13,0.0,0.0,37.5789,-122.5168,4.078,2909.0,2007.0,10.0,12.0,4.0,0,3.0,0.0,52.244949722981175,55.680022957710065
308,27,1,6,2,24.0,0.0,2.9437,-76.7719,8.46579,9985.0,2007.0,10.0,13.0,5.0,1,3.0,0.0,225.15668986390924,44.34689462718253
309,89,1,4,13,0.0,0.0,10.3333,123.0333,1.65874,24407.0,2007.0,10.0,14.0,6.0,1,3.0,0.0,8.643835793436034,2823.63068703066
310,133,1,6,13,0.0,0.0,34.3778,-118.47,6.85033,176320.0,2007.0,10.0,14.0,6.0,1,3.0,0.0,147.42558477057335,1195.993221084337
311,10,1,6,13,3.0,0.0,22.5333,89.4,23.346,37985.0,2007.0,10.0,15.0,0.0,0,3.0,0.0,1712.2802013296528,22.183869188292405
312,137,1,5,13,0.0,0.0,15.6045,107.9408,18.76169,0.0,2007.0,10.0,15.0,0.0,0,3.0,0.0,1105.843792274979,0.0
313,53,1,5,13,0.0,0.0,25.7055,94.0132,10.39298,92113.0,2007.0,10.0,16.0,1.0,0,3.0,0.0,339.33609343830807,271.45064076935955
314,61,1,6,13,0.0,0.0,17.95,-76.34999999999998,0.21825,2382.0,2007.0,10.0,17.0,2.0,0,3.0,0.0,0.14964367921798347,15917.812315548457
315,89,1,0,13,0.0,0.0,12.75,124.033,2.62743,3408.0,2007.0,10.0,17.0,2.0,0,3.0,0.0,21.687634297710797,157.14023729917494
316,78,1,9,16,0.0,0.0,-44.7493,167.9581,63.81953,10442.0,2007.0,10.0,18.0,3.0,0,3.0,0.0,12795.494536004475,0.8160684974400858
317,133,1,6,13,0.0,0.0,45.2729,-122.6717,1.98085,15829.0,2007.0,10.0,18.0,3.0,0,3.0,0.0,12.3268767098061,1284.1046740905538
318,10,1,5,16,0.0,0.0,22.894,91.5327,14.65105,39335.0,2007.0,10.0,19.0,4.0,0,3.0,0.0,674.353123856669,58.329973731033675
319,53,1,5,13,0.0,0.0,25.4379,94.1162,26.23523,92113.0,2007.0,10.0,19.0,4.0,0,3.0,0.0,2162.318303728355,42.59918617956251
320,72,1,5,13,2.0,0.0,6.043,116.4453,26.15565,19294.0,2007.0,10.0,19.0,4.0,0,3.0,0.0,2149.220167568071,8.977209636847926
321,89,1,5,2,5.0,0.0,16.3183,120.5519,4.27536,2653.0,2007.0,10.0,19.0,4.0,0,3.0,0.0,57.42423946910012,46.200002377525166
322,53,1,5,13,0.0,0.0,24.75,93.4333,43.16287,12871.0,2007.0,10.0,21.0,6.0,1,3.0,0.0,5852.891875187291,2.1990838502527663
323,29,1,6,4,0.0,0.0,10.0715,-84.75749999999998,3.82425,6540.0,2007.0,10.0,24.0,2.0,0,3.0,0.0,45.94544089672307,142.3427411372702
324,53,1,5,13,1.0,0.0,11.7792,78.2034,14.97909,778396.0,2007.0,10.0,25.0,3.0,0,3.0,0.0,704.8889995786934,1104.2816677026328
325,33,1,6,13,0.0,0.0,-4.3269,15.2962,1.92961,7785965.0,2007.0,10.0,26.0,4.0,0,3.0,0.0,11.69738959961215,665615.6002753092
326,53,1,5,13,0.0,0.0,11.4046,76.6953,0.97335,98238.0,2007.0,10.0,26.0,4.0,0,3.0,0.0,2.9763769949418717,33005.89951036044
327,86,1,5,13,5.0,0.0,-10.3038,150.4476,1.64816,10025.0,2007.0,10.0,26.0,4.0,0,3.0,0.0,8.533920884981704,1174.7238034093273
328,123,1,0,13,0.0,0.0,7.8882,98.3071,1.44787,14797.0,2007.0,10.0,26.0,4.0,0,3.0,0.0,6.585807189443027,2246.8012764964365
329,17,1,5,13,3.0,0.0,-22.8287,-45.2007,1.60229,105880.0,2007.0,10.0,28.0,6.0,1,3.0,0.0,8.06551525898141,13127.493607069504
330,89,1,5,13,0.0,0.0,13.7,124.35,5.04566,0.0,2007.0,10.0,28.0,6.0,1,3.0,0.0,79.98081724957883,0.0
331,132,1,2,13,0.0,0.0,56.1997,-4.823,13.10709,1296.0,2007.0,10.0,28.0,6.0,1,3.0,0.0,539.7124491725835,2.401278684578904
332,33,1,5,4,0.0,0.0,-4.276,15.266,2.19783,1284609.0,2007.0,10.0,29.0,0.0,0,3.0,0.0,15.175327310163773,84651.1560340201
333,35,1,6,15,3.0,0.0,18.427,-70.044,1.72138,66784.0,2007.0,10.0,29.0,0.0,0,3.0,0.0,9.309007457874214,7174.12681236058
334,50,1,0,15,0.0,0.0,18.5146,-72.3361,2.72168,1234742.0,2007.0,10.0,29.0,0.0,0,3.0,0.0,23.27147959872952,53058.16481335417
335,89,1,5,13,0.0,0.0,13.4,123.3667,1.03422,25687.0,2007.0,10.0,29.0,0.0,0,3.0,0.0,3.36028208618821,7644.298705034749
336,53,1,5,13,2.0,0.0,11.2777,77.12359999999998,5.01776,19962.0,2007.0,10.0,30.0,1.0,0,3.0,0.0,79.09875410863735,252.36807108975952
337,133,1,6,13,0.0,0.0,35.1368,-118.4948,0.74727,8656.0,2007.0,10.0,30.0,1.0,0,3.0,0.0,1.7543044597036963,4934.149230551467
338,137,1,5,15,3.0,0.0,15.5946,107.966,15.95575,0.0,2007.0,10.0,30.0,1.0,0,3.0,0.0,799.8053755562692,0.0
339,61,1,5,15,1.0,0.0,17.9384,-76.6479,6.5194,2634.0,2007.0,10.0,31.0,2.0,0,3.0,0.0,133.5257816512152,19.726527472277326
340,61,1,0,13,0.0,0.0,18.2152,-76.9659,5.46381,4085.0,2007.0,10.0,31.0,2.0,0,3.0,0.0,93.78665574610172,43.55630305295106
341,61,1,5,15,0.0,0.0,18.037,-76.70879999999998,0.96514,1088.0,2007.0,10.0,31.0,2.0,0,3.0,0.0,2.926378538749371,371.7905888091197
